condition,arm,phase,online_step,mean,ci_lo,ci_hi,n_seeds,in_band
r2dreamer_cluster,human,tipped,1450000,0.04909983633387889,0.023458810692853247,0.07949672667757769,13,True
r2dreamer_cluster,human,tipped,1500000,0.10213824616467791,0.06464754757437685,0.137066857994779,13,True
r2dreamer_cluster,human,tipped,1550000,0.08205128205128205,0.05897435897435898,0.10512820512820514,13,True
r2dreamer_cluster,human,tipped,1600000,0.05384615384615384,0.035897435897435895,0.07179487179487179,13,True
r2dreamer_cluster,human,tipped,1650000,0.05066360889276107,0.022458480687632874,0.08105197923929043,13,True
r2dreamer_cluster,human,tipped,1700000,0.04871794871794872,0.030769230769230767,0.06923076923076922,13,True
r2dreamer_cluster,human,tipped,1750000,0.07980493191019507,0.04757882468408784,0.1140013495276653,13,True
r2dreamer_cluster,human,tipped,1800000,0.07820852540583483,0.041025641025641026,0.12235616121546604,13,True
r2dreamer_cluster,human,tipped,1850000,0.04853285426533834,0.03571234144482552,0.0613579944471664,13,True
r2dreamer_cluster,human,tipped,1900000,0.057058630854896826,0.03398170777797374,0.08555603147807536,13,True
r2dreamer_cluster,human,tipped,1950000,0.06153846153846154,0.041025641025641026,0.08974358974358977,13,True
r2dreamer_cluster,machine,tipped,50000,0.12512864718214078,0.09166666666666667,0.1582926166755817,16,True
r2dreamer_cluster,machine,tipped,100000,0.09138499740417433,0.05265427366807206,0.14166666666666666,16,True
r2dreamer_cluster,machine,tipped,150000,0.4475309869866629,0.3598683905902945,0.5257964321291024,16,True
r2dreamer_cluster,machine,tipped,200000,0.42336094910290983,0.3318922582995487,0.5081329064256962,16,True
r2dreamer_cluster,machine,tipped,250000,0.43493496806520376,0.3536604548224911,0.5219402414542696,16,True
r2dreamer_cluster,machine,tipped,300000,0.2205433527347232,0.13709110572016264,0.3029948580576316,16,True
r2dreamer_cluster,machine,tipped,350000,0.17729691144193918,0.13013036171919795,0.2252445612808053,16,True
r2dreamer_cluster,machine,tipped,400000,0.15621819482020416,0.1134291984734782,0.20113536924291367,16,True
r2dreamer_cluster,machine,tipped,450000,0.1244324857900885,0.08550316072608688,0.16353272733598223,16,True
r2dreamer_cluster,machine,tipped,500000,0.1559517305273792,0.12422817806571936,0.1858557919903924,16,True
r2dreamer_cluster,machine,tipped,550000,0.09885000208406855,0.062351201574029264,0.136985099202131,16,True
r2dreamer_cluster,machine,tipped,600000,0.11968944895704348,0.08790112920168068,0.1502703001582473,16,True
r2dreamer_cluster,machine,tipped,650000,0.16772520451240538,0.11763327812867184,0.23639178194030255,16,True
r2dreamer_cluster,machine,tipped,700000,0.09753871270327388,0.06729534932659934,0.1302717205577495,16,True
r2dreamer_cluster,machine,tipped,750000,0.09791666666666667,0.06666666666666667,0.13541666666666666,16,True
r2dreamer_cluster,machine,tipped,800000,0.07271863117870722,0.04583333333333334,0.10357256020278834,16,True
r2dreamer_cluster,machine,tipped,850000,0.08215729074003363,0.05625,0.1077276246860546,16,True
r2dreamer_cluster,machine,tipped,900000,0.11107120051085569,0.08333333333333334,0.1367257343550447,16,True
r2dreamer_cluster,machine,tipped,950000,0.10070574898721274,0.07187513672187919,0.12987840363203737,16,True
r2dreamer_cluster,machine,tipped,1000000,0.10493726132024003,0.07179487179487179,0.13846153846153847,13,True
r2dreamer_cluster,machine,tipped,1050000,0.08025912950061807,0.042311073150767806,0.11931772599078247,13,True
r2dreamer_cluster,machine,tipped,1100000,0.0795313881520778,0.05645446507515473,0.10517241379310345,13,True
r2dreamer_cluster,machine,tipped,1150000,0.09074297599563559,0.06296474358974359,0.11894810420076378,13,True
r2dreamer_cluster,machine,tipped,1200000,0.09973309623099268,0.05731787072928596,0.1450002027664691,13,True
r2dreamer_cluster,machine,tipped,1250000,0.11442086287029371,0.0821133387888707,0.15800275127688132,13,True
r2dreamer_cluster,machine,tipped,1300000,0.10745142123012687,0.07179487179487179,0.14334885712756276,13,True
r2dreamer_cluster,machine,tipped,1350000,0.06471826850589778,0.04373263475430658,0.0836126129321571,13,True
r2dreamer_cluster,machine,tipped,1400000,0.06923076923076922,0.03333333333333333,0.10512820512820513,13,True
r2dreamer_cluster,machine,tipped,1450000,0.04806014230098,0.02498321922405692,0.07435897435897436,13,True
r2dreamer_cluster,machine,tipped,1500000,0.0794681861348528,0.03846153846153846,0.12814814814814815,13,True
r2dreamer_cluster,machine,tipped,1550000,0.09230769230769234,0.056410256410256404,0.12564102564102567,13,True
r2dreamer_cluster,machine,tipped,1600000,0.07948717948717948,0.04358974358974359,0.12820512820512822,13,True
r2dreamer_cluster,machine,tipped,1650000,0.06611069620778359,0.041025641025641026,0.08974358974358974,13,True
r2dreamer_cluster,machine,tipped,1700000,0.06670040485829959,0.04806089743589744,0.08464912280701756,13,True
r2dreamer_cluster,machine,tipped,1750000,0.041025641025641026,0.020512820512820513,0.06153846153846154,13,True
r2dreamer_cluster,machine,tipped,1800000,0.08919851714801973,0.03455025908263377,0.1634003149148258,13,True
r2dreamer_cluster,machine,tipped,1850000,0.06923076923076923,0.04871794871794872,0.0923076923076923,13,True
r2dreamer_cluster,machine,tipped,1900000,0.06733010579164425,0.04880760265375649,0.0878595122825891,13,True
r2dreamer_cluster,machine,tipped,1950000,0.06164495781109199,0.035897435897435895,0.08995658228885065,13,True
r2dreamer_cluster,planner72,tipped,50000,0.1479530840130974,0.09925113458565382,0.20048541849894702,8,True
r2dreamer_cluster,planner72,tipped,100000,0.17033836040216552,0.13333333333333333,0.20833333333333334,8,True
r2dreamer_cluster,planner72,tipped,150000,0.14784422002339254,0.0625,0.23625598218888,8,True
r2dreamer_cluster,planner72,tipped,200000,0.27580655953354105,0.18218799610795308,0.38403743862520456,8,True
r2dreamer_cluster,planner72,tipped,250000,0.32813221557358135,0.24583333333333332,0.4021149031312866,8,True
r2dreamer_cluster,planner72,tipped,300000,0.3449434472793067,0.23551241930065847,0.46021998806790393,8,True
r2dreamer_cluster,planner72,tipped,350000,0.35367419531556604,0.20829029891306514,0.5177713178294574,8,True
r2dreamer_cluster,planner72,tipped,400000,0.449709399110627,0.3709470837586907,0.5288949406016088,8,True
r2dreamer_cluster,planner72,tipped,450000,0.3881644518272425,0.3041666666666667,0.5006644518272425,8,True
r2dreamer_cluster,planner72,tipped,500000,0.4294594031743507,0.3037786749154226,0.5632758282948587,8,True
r2dreamer_cluster,planner72,tipped,550000,0.3143105088132148,0.24821938162678622,0.37090199238106814,8,True
r2dreamer_cluster,planner72,tipped,600000,0.30258813647476834,0.20998666397071022,0.39823852330413895,8,True
r2dreamer_cluster,planner72,tipped,650000,0.22315976588327277,0.11395448041767509,0.3321119775783786,8,True
r2dreamer_cluster,planner72,tipped,700000,0.17009211847389555,0.10833333333333334,0.2316634036144578,8,True
r2dreamer_cluster,planner72,tipped,750000,0.23244779458412634,0.1457146144278607,0.3556841797722795,8,True
r2dreamer_cluster,planner72,tipped,800000,0.23137863707129674,0.12656048906048906,0.3724563412196389,8,True
r2dreamer_cluster,planner72,tipped,850000,0.1955145502993083,0.08136135727611941,0.34661854984071083,8,True
r2dreamer_cluster,planner72,tipped,900000,0.15878897087748306,0.06712230421081639,0.3038998213040445,8,True
r2dreamer_cluster,planner72,tipped,950000,0.15124232047236566,0.09412650602409639,0.21498495096457257,8,True
r2dreamer_cluster,planner72,tipped,1000000,0.17229158647081427,0.13077928406875775,0.2164245831038109,8,True
r2dreamer_cluster,planner72,tipped,1050000,0.15637695511883098,0.11260132721984123,0.1962543222783166,8,True
r2dreamer_cluster,planner72,tipped,1100000,0.1291299848263713,0.07561513463324049,0.2110990056009824,8,True
r2dreamer_cluster,planner72,tipped,1150000,0.10292659148080834,0.055307543861760726,0.15321345321345323,7,True
r2dreamer_cluster,planner72,tipped,1200000,0.08727314872476163,0.0484964019318858,0.1257979407979408,7,True
r2dreamer_cluster,planner72,tipped,1250000,0.1097909147715991,0.06122389537124636,0.16175102491327656,7,True
r2dreamer_cluster,planner72,tipped,1300000,0.09421502976190475,0.047619047619047616,0.13978794642857142,7,True
r2dreamer_cluster,planner72,tipped,1350000,0.0983468899318427,0.04621059691482226,0.15835388240451528,7,True
r2dreamer_cluster,planner72,tipped,1400000,0.05609290486796054,0.03228338105843674,0.07990242867748434,7,True
r2dreamer_cluster,planner72,tipped,1450000,0.09155343633871241,0.03914555281119698,0.1473085554527272,7,True
r2dreamer_cluster,planner72,tipped,1500000,0.08095238095238096,0.03809523809523809,0.12857142857142856,7,True
r2dreamer_cluster,planner72,tipped,1550000,0.09948377581120942,0.05714285714285715,0.15186472819216182,7,True
r2dreamer_cluster,planner72,tipped,1600000,0.07442987120406475,0.045787545787545784,0.10607349639607702,7,True
r2dreamer_cluster,planner72,tipped,1650000,0.09626338573706995,0.033214285714285724,0.16395534290271133,7,True
r2dreamer_cluster,planner72,tipped,1700000,0.11620474572807847,0.055679910261977134,0.1950873626046163,7,True
r2dreamer_cluster,planner72,tipped,1750000,0.05714285714285715,0.02380952380952381,0.08571428571428572,7,True
r2dreamer_cluster,planner72,tipped,1800000,0.08676526629956657,0.046421464108031274,0.1388814421112086,7,True
r2dreamer_cluster,planner72,tipped,1850000,0.08924442609413707,0.04761904761904762,0.1343999449490779,7,True
r2dreamer_cluster,planner72,tipped,1900000,0.13333333333333333,0.052380952380952375,0.24285714285714288,7,True
r2dreamer_cluster,planner72,tipped,1950000,0.15845084815041896,0.08571428571428572,0.24071122011036175,7,True
r2dreamer_cluster,r2teacher,tipped,50000,0.4429452400678581,0.40311737089201877,0.5015586854460095,4,True
r2dreamer_cluster,r2teacher,tipped,100000,0.42444971066409476,0.36066492146596857,0.49868421052631584,4,True
r2dreamer_cluster,r2teacher,tipped,150000,0.5540071465317746,0.4477045908183633,0.6740143369175627,4,True
r2dreamer_cluster,r2teacher,tipped,200000,0.3684545454545454,0.3369090909090909,0.4101212121212121,4,True
r2dreamer_cluster,r2teacher,tipped,250000,0.6094158496732026,0.39166666666666666,0.8010825163398693,4,True
r2dreamer_cluster,r2teacher,tipped,300000,0.49660302717578264,0.31666666666666665,0.6765393876848985,4,True
r2dreamer_cluster,r2teacher,tipped,350000,0.2973167044595616,0.1446334089191232,0.4723167044595616,4,True
r2dreamer_cluster,r2teacher,tipped,400000,0.4257582402601815,0.3027781476411887,0.5465931146844231,4,True
r2dreamer_cluster,r2teacher,tipped,450000,0.16067742476920377,0.13166755745590591,0.19286427145708585,4,True
r2dreamer_cluster,r2teacher,tipped,500000,0.19166666666666665,0.11666666666666665,0.26666666666666666,4,True
r2dreamer_cluster,r2teacher,tipped,550000,0.125,0.1,0.15,4,True
r2dreamer_cluster,r2teacher,tipped,600000,0.08328474246841594,0.016666666666666666,0.16652089407191448,4,True
r2dreamer_cluster,r2teacher,tipped,650000,0.11650516795865634,0.05833333333333333,0.174515503875969,4,True
r2dreamer_cluster,r2teacher,tipped,700000,0.13333333333333333,0.05833333333333333,0.22499999999999998,4,True
r2dreamer_cluster,r2teacher,tipped,750000,0.06666666666666667,0.03333333333333333,0.10000000000000002,3,True
r2dreamer_cluster,r2teacher,tipped,800000,0.09999999999999999,0.03333333333333333,0.20000000000000004,3,True
r2dreamer_cluster,r2teacher,tipped,850000,0.05555555555555555,0.03333333333333333,0.06666666666666667,3,True
r2dreamer_cluster,r2teacher,tipped,900000,0.1378212088309808,0.10000000000000002,0.18013029315960913,3,True
r2dreamer_cluster,r2teacher,tipped,950000,0.14444444444444446,0.03333333333333333,0.2333333333333333,3,True
r2dreamer_cluster,r2teacher,tipped,1000000,0.022384724761324398,0.0,0.033820840950639856,3,True
r2dreamer_cluster,r2teacher,tipped,1050000,0.12186062061745014,0.0,0.2651252408477842,3,True
r2dreamer_cluster,r2teacher,tipped,1100000,0.07479423868312757,0.0,0.15771604938271605,3,True
r2dreamer_cluster,r2teacher,tipped,1150000,0.09652351738241309,0.09304703476482618,0.1,2,False
r2dreamer_cluster,r2teacher,tipped,1200000,0.016666666666666666,0.0,0.03333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1250000,0.06666666666666667,0.03333333333333333,0.1,2,False
r2dreamer_cluster,r2teacher,tipped,1300000,0.016666666666666666,0.0,0.03333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1350000,0.09853249475890985,0.0,0.1970649895178197,2,False
r2dreamer_cluster,r2teacher,tipped,1400000,0.0806497175141243,0.027966101694915254,0.13333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1450000,0.03333333333333333,0.03333333333333333,0.03333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1500000,0.016666666666666666,0.0,0.03333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1550000,0.13333333333333333,0.1,0.16666666666666666,2,False
r2dreamer_cluster,r2teacher,tipped,1600000,0.05,0.03333333333333333,0.06666666666666667,2,False
r2dreamer_cluster,r2teacher,tipped,1650000,0.1,0.1,0.1,2,False
r2dreamer_cluster,r2teacher,tipped,1700000,0.05,0.03333333333333333,0.06666666666666667,2,False
r2dreamer_cluster,r2teacher,tipped,1750000,0.06666666666666667,0.06666666666666667,0.06666666666666667,2,False
r2dreamer_cluster,r2teacher,tipped,1800000,0.05,0.03333333333333333,0.06666666666666667,2,False
r2dreamer_cluster,r2teacher,tipped,1850000,0.08333333333333333,0.03333333333333333,0.13333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1900000,0.03333333333333333,0.03333333333333333,0.03333333333333333,2,False
r2dreamer_cluster,r2teacher,tipped,1950000,0.13734567901234568,0.1,0.17469135802469135,2,False
rlpd_cluster,human,picked,50000,0.41979909764489265,0.3145098714835053,0.5310453854260763,9,True
rlpd_cluster,human,picked,100000,0.9099168265210762,0.8691676712901482,0.947336579607496,9,True
rlpd_cluster,human,picked,150000,0.9229012345679012,0.8821604938271606,0.9629629629629629,9,True
rlpd_cluster,human,picked,200000,0.9357037037037037,0.9121481481481482,0.9592592592592593,9,True
rlpd_cluster,human,picked,250000,0.8882775093934515,0.806567901234568,0.9547217525496511,9,True
rlpd_cluster,human,picked,300000,0.7713811347736783,0.6575305200730185,0.8700935811256096,9,True
rlpd_cluster,human,picked,350000,0.7471844589687726,0.6178102759622368,0.8666666666666667,9,True
rlpd_cluster,human,picked,400000,0.6819753086419753,0.556341975308642,0.8046987654320986,9,True
rlpd_cluster,human,picked,450000,0.5915382048715382,0.3992287037037037,0.7494501084417748,9,True
rlpd_cluster,human,picked,500000,0.46979012345679005,0.29242191358024694,0.6579024691358025,9,True
rlpd_cluster,human,picked,550000,0.6444805480548055,0.5196317178940115,0.7639507295173961,9,True
rlpd_cluster,human,picked,600000,0.636074074074074,0.49812283950617275,0.7869540123456791,9,True
rlpd_cluster,human,picked,650000,0.6234444444444445,0.4396398148148148,0.7925435185185183,9,True
rlpd_cluster,human,picked,700000,0.5738388564002599,0.4708382066276802,0.6852074074074073,9,True
rlpd_cluster,human,picked,750000,0.5682072839083231,0.48310444744733316,0.6592104938271605,9,True
rlpd_cluster,human,picked,800000,0.520359274886701,0.2944003242694171,0.7367429637443351,9,True
rlpd_cluster,human,picked,850000,0.3937952898550725,0.24624838969404184,0.5320583467525495,9,True
rlpd_cluster,human,picked,900000,0.48148148148148145,0.30370370370370364,0.6518518518518518,9,True
rlpd_cluster,human,picked,950000,0.4493592861831856,0.2764746214768227,0.6239799256415608,9,True
rlpd_cluster,machine,picked,50000,0.24495918298606947,0.13620892018779343,0.3753493780934317,8,True
rlpd_cluster,machine,picked,100000,0.8628333333333333,0.767325,0.925,8,True
rlpd_cluster,machine,picked,150000,0.9125,0.85,0.9624999999999999,8,True
rlpd_cluster,machine,picked,200000,0.9151388888888888,0.8469166666666667,0.9666666666666667,8,True
rlpd_cluster,machine,picked,250000,0.9125,0.8625,0.9625,8,True
rlpd_cluster,machine,picked,300000,0.9541666666666666,0.9291666666666667,0.9791666666666667,8,True
rlpd_cluster,machine,picked,350000,0.8788472222222222,0.8005833333333334,0.9309166666666667,8,True
rlpd_cluster,machine,picked,400000,0.8582083333333334,0.7705833333333333,0.9333333333333333,8,True
rlpd_cluster,machine,picked,450000,0.9228888888888889,0.8875,0.9521607638888887,8,True
rlpd_cluster,machine,picked,500000,0.8645833333333334,0.7520833333333333,0.9625,8,True
rlpd_cluster,machine,picked,550000,0.9375,0.9041666666666668,0.9666666666666667,8,True
rlpd_cluster,machine,picked,600000,0.8393487654320988,0.7720124228395061,0.9028532021604938,8,True
rlpd_cluster,machine,picked,650000,0.8617370550161813,0.7737111650485438,0.9375,8,True
rlpd_cluster,machine,picked,700000,0.840235422405877,0.692125,0.9400826446280992,8,True
rlpd_cluster,machine,picked,750000,0.8750833333333334,0.8250812500000001,0.925,8,True
rlpd_cluster,machine,picked,800000,0.7445906432748538,0.6029038742690058,0.875,8,True
rlpd_cluster,machine,picked,850000,0.8630833333333334,0.8031083333333333,0.921,8,True
rlpd_cluster,machine,picked,900000,0.7856576797385622,0.673500816993464,0.8878072916666662,8,True
rlpd_cluster,machine,picked,950000,0.7157638888888889,0.5255416666666667,0.8791666666666667,8,True
rlpd_cluster,planner72,picked,50000,0.13561766247379453,0.07570372772536688,0.20401388888888888,8,True
rlpd_cluster,planner72,picked,100000,0.2192222222222222,0.06342083333333333,0.45517499999999966,8,True
rlpd_cluster,planner72,picked,150000,0.2572361111111111,0.11733333333333333,0.45915312499999983,8,True
rlpd_cluster,planner72,picked,200000,0.11855600539811066,0.049999999999999996,0.19127867746288799,8,True
rlpd_cluster,planner72,picked,250000,0.14915277777777777,0.025,0.33826388888888886,8,True
rlpd_cluster,planner72,picked,300000,0.1885,0.008333333333333333,0.42188333333333305,8,True
rlpd_cluster,planner72,picked,350000,0.10905555555555556,0.0,0.31883333333333336,8,True
rlpd_cluster,planner72,picked,400000,0.12916666666666668,0.0,0.37083333333333335,8,True
rlpd_cluster,planner72,picked,450000,0.12083333333333333,0.0,0.3458333333333333,8,True
rlpd_cluster,planner72,picked,500000,0.07905604719764012,0.008333333333333333,0.17466814159292038,8,True
rlpd_cluster,planner72,picked,550000,0.0,0.0,0.0,8,True
rlpd_cluster,planner72,picked,600000,0.07132429614181439,0.0,0.1854014598540146,7,True
rlpd_cluster,planner72,picked,650000,0.014285714285714287,0.0,0.03333333333333333,7,True
rlpd_cluster,planner72,picked,700000,0.028571428571428574,0.0,0.08571428571428573,7,True
rlpd_cluster,planner72,picked,750000,0.0363015873015873,0.0,0.10890476190476191,7,True
rlpd_cluster,planner72,picked,800000,0.03333333333333333,0.0,0.06666666666666667,2,False
rlpd_cluster,planner72,picked,850000,0.06666666666666667,0.0,0.13333333333333333,2,False
rlpd_cluster,planner72,picked,900000,0.1736111111111111,0.0,0.3472222222222222,2,False
rlpd_cluster,planner72,picked,950000,0.31666666666666665,0.0,0.6333333333333333,2,False
rlpd_cluster,r2teacher,picked,50000,0.9063008130081301,0.8666666666666667,0.9459349593495936,4,True
rlpd_cluster,r2teacher,picked,100000,0.8666666666666667,0.6333333333333333,1.0,3,True
rlpd_cluster,r2teacher,picked,150000,0.8097407407407408,0.7625555555555555,0.8666666666666667,3,True
rlpd_cluster,r2teacher,picked,200000,0.8719629629629629,0.7333333333333333,1.0,3,True
rlpd_cluster,r2teacher,picked,250000,0.8101111111111112,0.786888888888889,0.8333333333333334,2,False
rlpd_cluster,r2teacher,picked,300000,0.6034444444444444,nan,nan,1,False
rlpd_cluster,r2teacher,picked,350000,0.6,nan,nan,1,False
rlpd_cluster,r2teacher,picked,400000,0.43333333333333335,nan,nan,1,False
rlpd_cluster,r2teacher,picked,450000,0.4666666666666667,nan,nan,1,False
rlpd_cluster,r2teacher,picked,500000,0.5666666666666667,nan,nan,1,False
rlpd_cluster,r2teacher,picked,550000,0.4666666666666667,nan,nan,1,False
rlpd_cluster,r2teacher,picked,600000,0.5,nan,nan,1,False
rlpd_cluster,r2teacher,picked,650000,0.2,nan,nan,1,False
rlpd_cluster,r2teacher,picked,700000,0.3419047619047619,nan,nan,1,False
rlpd_cluster,r2teacher,picked,750000,0.46355555555555555,nan,nan,1,False
rlpd_cluster,r2teacher,picked,800000,0.4666666666666667,nan,nan,1,False
rlpd_cluster,r2teacher,picked,850000,0.29117647058823526,nan,nan,1,False
rlpd_cluster,r2teacher,picked,900000,0.26666666666666666,nan,nan,1,False
rlpd_cluster,r2teacher,picked,950000,0.3,nan,nan,1,False
rlpd_cluster,human,placed_v2,50000,0.03667901234567902,0.011111111111111112,0.06188888888888888,9,True
rlpd_cluster,human,placed_v2,100000,0.6321390487432984,0.5588765432098766,0.7111111111111111,9,True
rlpd_cluster,human,placed_v2,150000,0.6582716049382715,0.5555765432098765,0.7401481481481481,9,True
rlpd_cluster,human,placed_v2,200000,0.5666453213337949,0.4864656917041652,0.6404374293296412,9,True
rlpd_cluster,human,placed_v2,250000,0.5095925925925926,0.4137969135802469,0.6149293209876544,9,True
rlpd_cluster,human,placed_v2,300000,0.3823148820524376,0.25959958038455905,0.5059250544237814,9,True
rlpd_cluster,human,placed_v2,350000,0.42443209876543214,0.2806101851851852,0.5723373456790124,9,True
rlpd_cluster,human,placed_v2,400000,0.31729629629629635,0.17678858024691357,0.467641049382716,9,True
rlpd_cluster,human,placed_v2,450000,0.2892222222222222,0.13573888888888888,0.465112037037037,9,True
rlpd_cluster,human,placed_v2,500000,0.25756790123456796,0.11641913580246913,0.42246975308641965,9,True
rlpd_cluster,human,placed_v2,550000,0.24286644219977552,0.13685095398428732,0.356288047138047,9,True
rlpd_cluster,human,placed_v2,600000,0.2094074074074074,0.08417716049382716,0.3425549382716049,9,True
rlpd_cluster,human,placed_v2,650000,0.31977777777777777,0.19353024691358026,0.43915802469135784,9,True
rlpd_cluster,human,placed_v2,700000,0.23032033788174142,0.11527095516569198,0.34951851851851845,9,True
rlpd_cluster,human,placed_v2,750000,0.26910205169197976,0.1744990007993605,0.34966273647748447,9,True
rlpd_cluster,human,placed_v2,800000,0.23546893356498722,0.09640404360056258,0.3850156343362473,9,True
rlpd_cluster,human,placed_v2,850000,0.10687707997852926,0.03733778851315083,0.18984283413848632,9,True
rlpd_cluster,human,placed_v2,900000,0.15007407407407408,0.061394135802469135,0.2469901234567901,9,True
rlpd_cluster,human,placed_v2,950000,0.18940358170770707,0.06770929419986023,0.3272690349287565,9,True
rlpd_cluster,machine,placed_v2,50000,0.0125,0.0,0.029166666666666667,8,True
rlpd_cluster,machine,placed_v2,100000,0.4975105779859837,0.42425645002253776,0.5595361957282913,8,True
rlpd_cluster,machine,placed_v2,150000,0.7415972222222222,0.6790277777777778,0.8082638888888889,8,True
rlpd_cluster,machine,placed_v2,200000,0.7734722222222222,0.7177777777777777,0.8208333333333333,8,True
rlpd_cluster,machine,placed_v2,250000,0.7226666666666667,0.6578020833333332,0.7765416666666667,8,True
rlpd_cluster,machine,placed_v2,300000,0.8182361111111112,0.7281388888888889,0.9024333333333331,8,True
rlpd_cluster,machine,placed_v2,350000,0.6299305555555555,0.5470555555555556,0.712625,8,True
rlpd_cluster,machine,placed_v2,400000,0.46262499999999995,0.3095520833333333,0.6098836805555552,8,True
rlpd_cluster,machine,placed_v2,450000,0.6140833333333333,0.4698333333333333,0.7666666666666666,8,True
rlpd_cluster,machine,placed_v2,500000,0.5767361111111111,0.3900149305555556,0.7497357638888884,8,True
rlpd_cluster,machine,placed_v2,550000,0.6463749999999999,0.5269447916666666,0.7699631944444443,8,True
rlpd_cluster,machine,placed_v2,600000,0.518888888888889,0.33542881944444447,0.7159722222222222,8,True
rlpd_cluster,machine,placed_v2,650000,0.5661666666666667,0.34580833333333333,0.7708333333333334,8,True
rlpd_cluster,machine,placed_v2,700000,0.5935317187021732,0.3862525462962963,0.7734159779614325,8,True
rlpd_cluster,machine,placed_v2,750000,0.6793506944444445,0.5281388888888889,0.7911833333333332,8,True
rlpd_cluster,machine,placed_v2,800000,0.3620416666666667,0.18655729166666665,0.580111111111111,8,True
rlpd_cluster,machine,placed_v2,850000,0.5934861111111112,0.435375,0.7662513888888884,8,True
rlpd_cluster,machine,placed_v2,900000,0.5801993464052287,0.4623648488562091,0.7043055555555555,8,True
rlpd_cluster,machine,placed_v2,950000,0.44416666666666665,0.27884722222222225,0.6399999999999999,8,True
rlpd_cluster,planner72,placed_v2,50000,0.008333333333333333,0.0,0.020833333333333336,8,True
rlpd_cluster,planner72,placed_v2,100000,0.042430555555555555,0.0,0.12729166666666666,8,True
rlpd_cluster,planner72,placed_v2,150000,0.05416666666666667,0.0,0.1625,8,True
rlpd_cluster,planner72,placed_v2,200000,0.004166666666666667,0.0,0.0125,8,True
rlpd_cluster,planner72,placed_v2,250000,0.03333333333333333,0.0,0.09166666666666667,8,True
rlpd_cluster,planner72,placed_v2,300000,0.0067777777777777775,0.0,0.02033333333333333,8,True
rlpd_cluster,planner72,placed_v2,350000,0.029166666666666667,0.0,0.0875,8,True
rlpd_cluster,planner72,placed_v2,400000,0.043875,0.0,0.131625,8,True
rlpd_cluster,planner72,placed_v2,450000,0.058333333333333334,0.0,0.16666666666666669,8,True
rlpd_cluster,planner72,placed_v2,500000,0.0,0.0,0.0,8,True
rlpd_cluster,planner72,placed_v2,550000,0.0,0.0,0.0,8,True
rlpd_cluster,planner72,placed_v2,600000,0.02370524852276677,0.0,0.07111574556830032,7,True
rlpd_cluster,planner72,placed_v2,650000,0.0,0.0,0.0,7,True
rlpd_cluster,planner72,placed_v2,700000,0.0,0.0,0.0,7,True
rlpd_cluster,planner72,placed_v2,750000,0.009523809523809523,0.0,0.028571428571428574,7,True
rlpd_cluster,planner72,placed_v2,800000,0.0,0.0,0.0,2,False
rlpd_cluster,planner72,placed_v2,850000,0.03333333333333333,0.0,0.06666666666666667,2,False
rlpd_cluster,planner72,placed_v2,900000,0.08333333333333333,0.0,0.16666666666666666,2,False
rlpd_cluster,planner72,placed_v2,950000,0.15,0.0,0.3,2,False
rlpd_cluster,r2teacher,placed_v2,50000,0.8061739659367397,0.7685218978102191,0.85,4,True
rlpd_cluster,r2teacher,placed_v2,100000,0.8074074074074075,0.5666666666666667,0.9333333333333332,3,True
rlpd_cluster,r2teacher,placed_v2,150000,0.7541851851851852,0.7292222222222223,0.7666666666666667,3,True
rlpd_cluster,r2teacher,placed_v2,200000,0.8275185185185184,0.6333333333333333,1.0,3,True
rlpd_cluster,r2teacher,placed_v2,250000,0.8101111111111112,0.786888888888889,0.8333333333333334,2,False
rlpd_cluster,r2teacher,placed_v2,300000,0.5333333333333333,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,350000,0.5333333333333333,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,400000,0.3333333333333333,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,450000,0.4,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,500000,0.4666666666666667,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,550000,0.36666666666666664,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,600000,0.43333333333333335,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,650000,0.16666666666666666,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,700000,0.20857142857142857,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,750000,0.43022222222222223,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,800000,0.43333333333333335,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,850000,0.22450980392156863,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,900000,0.23333333333333334,nan,nan,1,False
rlpd_cluster,r2teacher,placed_v2,950000,0.2,nan,nan,1,False
rlpd_cluster,human,tipped,50000,0.6845316297528224,0.5757379777021022,0.7681197530864198,9,True
rlpd_cluster,human,tipped,100000,0.5000453743128541,0.42933043468229665,0.5605392897545619,9,True
rlpd_cluster,human,tipped,150000,0.37998765432098763,0.2925061728395062,0.48166820987654313,9,True
