condition,arm,seed,run,threshold,phase,reference,rise_step_reference,budget,achieved,complete,note,rise_step_phase,lag_steps,status
dreamer_cluster,machine,4,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s4,0.1,tipped,picked,155352,1000000,999557,True,,67659,-87693,crossed
dreamer_cluster,machine,5,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s5,0.1,placed_v2,picked,174813,1000000,992537,True,,193479,18666,crossed
dreamer_cluster,machine,5,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s5,0.1,farside,picked,174813,1000000,992537,True,,193479,18666,crossed
dreamer_cluster,machine,5,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s5,0.1,slide_event,picked,174813,1000000,992537,True,,217632,42819,crossed
dreamer_cluster,machine,5,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s5,0.1,home,picked,174813,1000000,992537,True,,220475,45662,crossed
dreamer_cluster,machine,5,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s5,0.1,tipped,picked,174813,1000000,992537,True,,28826,-145987,crossed
dreamer_cluster,machine,6,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s6,0.1,placed_v2,picked,125224,1000000,999552,True,,263659,138435,crossed
dreamer_cluster,machine,6,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s6,0.1,farside,picked,125224,1000000,999552,True,,263659,138435,crossed
dreamer_cluster,machine,6,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s6,0.1,slide_event,picked,125224,1000000,999552,True,,288642,163418,crossed
dreamer_cluster,machine,6,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s6,0.1,home,picked,125224,1000000,999552,True,,288642,163418,crossed
dreamer_cluster,machine,6,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s6,0.1,tipped,picked,125224,1000000,999552,True,,35544,-89680,crossed
dreamer_cluster,machine,7,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s7,0.1,placed_v2,picked,161956,1000000,992801,True,,197458,35502,crossed
dreamer_cluster,machine,7,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s7,0.1,farside,picked,161956,1000000,992801,True,,197458,35502,crossed
dreamer_cluster,machine,7,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s7,0.1,slide_event,picked,161956,1000000,992801,True,,240610,78654,crossed
dreamer_cluster,machine,7,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s7,0.1,home,picked,161956,1000000,992801,True,,245678,83722,crossed
dreamer_cluster,machine,7,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s7,0.1,tipped,picked,161956,1000000,992801,True,,28824,-133132,crossed
dreamer_cluster,machine,8,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s8,0.1,placed_v2,picked,141024,2000000,1992570,True,,236353,95329,crossed
dreamer_cluster,machine,8,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s8,0.1,farside,picked,141024,2000000,1992570,True,,236353,95329,crossed
dreamer_cluster,machine,8,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s8,0.1,slide_event,picked,141024,2000000,1992570,True,,244912,103888,crossed
dreamer_cluster,machine,8,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s8,0.1,home,picked,141024,2000000,1992570,True,,259708,118684,crossed
dreamer_cluster,machine,8,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s8,0.1,tipped,picked,141024,2000000,1992570,True,,36066,-104958,crossed
dreamer_cluster,machine,9,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s9,0.1,placed_v2,picked,109806,2000000,1999020,True,,128985,19179,crossed
dreamer_cluster,machine,9,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s9,0.1,farside,picked,109806,2000000,1999020,True,,128985,19179,crossed
dreamer_cluster,machine,9,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s9,0.1,slide_event,picked,109806,2000000,1999020,True,,160959,51153,crossed
dreamer_cluster,machine,9,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s9,0.1,home,picked,109806,2000000,1999020,True,,162892,53086,crossed
dreamer_cluster,machine,9,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s9,0.1,tipped,picked,109806,2000000,1999020,True,,35959,-73847,crossed
dreamer_cluster,machine,10,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s10,0.1,placed_v2,picked,101682,2000000,1999910,True,,134448,32766,crossed
dreamer_cluster,machine,10,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s10,0.1,farside,picked,101682,2000000,1999910,True,,219257,117575,crossed
dreamer_cluster,machine,10,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s10,0.1,slide_event,picked,101682,2000000,1999910,True,,319002,217320,crossed
dreamer_cluster,machine,10,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s10,0.1,home,picked,101682,2000000,1999910,True,,319002,217320,crossed
dreamer_cluster,machine,10,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s10,0.1,tipped,picked,101682,2000000,1999910,True,,35959,-65723,crossed
dreamer_cluster,machine,11,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s11,0.1,placed_v2,picked,92486,2000000,1999870,True,,140169,47683,crossed
dreamer_cluster,machine,11,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s11,0.1,farside,picked,92486,2000000,1999870,True,,141001,48515,crossed
dreamer_cluster,machine,11,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s11,0.1,slide_event,picked,92486,2000000,1999870,True,,238836,146350,crossed
dreamer_cluster,machine,11,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s11,0.1,home,picked,92486,2000000,1999870,True,,238836,146350,crossed
dreamer_cluster,machine,11,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s11,0.1,tipped,picked,92486,2000000,1999870,True,,36847,-55639,crossed
dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s12,0.1,placed_v2,picked,148479,2000000,1997828,True,,161511,13032,crossed
dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s12,0.1,farside,picked,148479,2000000,1997828,True,,162462,13983,crossed
dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s12,0.1,slide_event,picked,148479,2000000,1997828,True,,209839,61360,crossed
dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s12,0.1,home,picked,148479,2000000,1997828,True,,214918,66439,crossed
dreamer_cluster,machine,12,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s12,0.1,tipped,picked,148479,2000000,1997828,True,,35965,-112514,crossed
dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s13,0.1,placed_v2,picked,158359,2000000,1999651,True,,170100,11741,crossed
dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s13,0.1,farside,picked,158359,2000000,1999651,True,,170100,11741,crossed
dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s13,0.1,slide_event,picked,158359,2000000,1999651,True,,170100,11741,crossed
dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s13,0.1,home,picked,158359,2000000,1999651,True,,170100,11741,crossed
dreamer_cluster,machine,13,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s13,0.1,tipped,picked,158359,2000000,1999651,True,,65036,-93323,crossed
dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s14,0.1,placed_v2,picked,90648,2000000,1999709,True,,307726,217078,crossed
dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s14,0.1,farside,picked,90648,2000000,1999709,True,,307726,217078,crossed
dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s14,0.1,slide_event,picked,90648,2000000,1999709,True,,333401,242753,crossed
dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s14,0.1,home,picked,90648,2000000,1999709,True,,333401,242753,crossed
dreamer_cluster,machine,14,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s14,0.1,tipped,picked,90648,2000000,1999709,True,,64805,-25843,crossed
dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s15,0.1,placed_v2,picked,161363,2000000,1999603,True,,212399,51036,crossed
dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s15,0.1,farside,picked,161363,2000000,1999603,True,,213691,52328,crossed
dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s15,0.1,slide_event,picked,161363,2000000,1999603,True,,221654,60291,crossed
dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s15,0.1,home,picked,161363,2000000,1999603,True,,246644,85281,crossed
dreamer_cluster,machine,15,full_r2d_state_dDPfull_first_rns10h_img_dreamer_s15,0.1,tipped,picked,161363,2000000,1999603,True,,36231,-125132,crossed
dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_dreamer_s0,0.1,placed_v2,picked,189762,2000000,1992615,True,,892280,702518,crossed
dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_dreamer_s0,0.1,farside,picked,189762,2000000,1992615,True,,894427,704665,crossed
dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_dreamer_s0,0.1,slide_event,picked,189762,2000000,1992615,True,,1481279,1291517,crossed
dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_dreamer_s0,0.1,home,picked,189762,2000000,1992615,True,,1672012,1482250,crossed
dreamer_cluster,planner72,0,full_r2d_state_native_rns10h_img_dreamer_s0,0.1,tipped,picked,189762,2000000,1992615,True,,29098,-160664,crossed
dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_dreamer_s1,0.1,placed_v2,picked,328795,2000000,1992158,True,,711393,382598,crossed
dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_dreamer_s1,0.1,farside,picked,328795,2000000,1992158,True,,711393,382598,crossed
dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_dreamer_s1,0.1,slide_event,picked,328795,2000000,1992158,True,,899346,570551,crossed
dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_dreamer_s1,0.1,home,picked,328795,2000000,1992158,True,,never,,never
dreamer_cluster,planner72,1,full_r2d_state_native_rns10h_img_dreamer_s1,0.1,tipped,picked,328795,2000000,1992158,True,,60754,-268041,crossed
dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_dreamer_s2,0.1,placed_v2,picked,362379,2000000,1600654,False,incomplete (still running or interrupted),395842,33463,crossed
dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_dreamer_s2,0.1,farside,picked,362379,2000000,1600654,False,incomplete (still running or interrupted),395842,33463,crossed
dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_dreamer_s2,0.1,slide_event,picked,362379,2000000,1600654,False,incomplete (still running or interrupted),1034570,672191,crossed
dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_dreamer_s2,0.1,home,picked,362379,2000000,1600654,False,incomplete (still running or interrupted),1353575,991196,crossed
dreamer_cluster,planner72,2,full_r2d_state_native_rns10h_img_dreamer_s2,0.1,tipped,picked,362379,2000000,1600654,False,incomplete (still running or interrupted),29821,-332558,crossed
dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_dreamer_s3,0.1,placed_v2,picked,179567,2000000,1514043,False,incomplete (still running or interrupted),415132,235565,crossed
dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_dreamer_s3,0.1,farside,picked,179567,2000000,1514043,False,incomplete (still running or interrupted),1090826,911259,crossed
dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_dreamer_s3,0.1,slide_event,picked,179567,2000000,1514043,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_dreamer_s3,0.1,home,picked,179567,2000000,1514043,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,3,full_r2d_state_native_rns10h_img_dreamer_s3,0.1,tipped,picked,179567,2000000,1514043,False,incomplete (still running or interrupted),110351,-69216,crossed
dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_dreamer_s4,0.1,placed_v2,picked,348059,2000000,1609232,False,incomplete (still running or interrupted),909689,561630,crossed
dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_dreamer_s4,0.1,farside,picked,348059,2000000,1609232,False,incomplete (still running or interrupted),909948,561889,crossed
dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_dreamer_s4,0.1,slide_event,picked,348059,2000000,1609232,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_dreamer_s4,0.1,home,picked,348059,2000000,1609232,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,4,full_r2d_state_native_rns10h_img_dreamer_s4,0.1,tipped,picked,348059,2000000,1609232,False,incomplete (still running or interrupted),32452,-315607,crossed
dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_dreamer_s5,0.1,placed_v2,picked,375292,2000000,1503771,False,incomplete (still running or interrupted),910684,535392,crossed
dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_dreamer_s5,0.1,farside,picked,375292,2000000,1503771,False,incomplete (still running or interrupted),1100820,725528,crossed
dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_dreamer_s5,0.1,slide_event,picked,375292,2000000,1503771,False,incomplete (still running or interrupted),1318001,942709,crossed
dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_dreamer_s5,0.1,home,picked,375292,2000000,1503771,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,5,full_r2d_state_native_rns10h_img_dreamer_s5,0.1,tipped,picked,375292,2000000,1503771,False,incomplete (still running or interrupted),28785,-346507,crossed
dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,placed_v2,picked,205724,2000000,772404,False,incomplete (still running or interrupted),677004,471280,crossed
dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,farside,picked,205724,2000000,772404,False,incomplete (still running or interrupted),680847,475123,crossed
dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,slide_event,picked,205724,2000000,772404,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,home,picked,205724,2000000,772404,False,incomplete (still running or interrupted),not_yet,,pending
dreamer_cluster,planner72,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,tipped,picked,205724,2000000,772404,False,incomplete (still running or interrupted),35577,-170147,crossed
dreamer_cluster,r2teacher,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,placed_v2,picked,46680,2000000,1999411,True,,121769,75089,crossed
dreamer_cluster,r2teacher,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,farside,picked,46680,2000000,1999411,True,,135123,88443,crossed
dreamer_cluster,r2teacher,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,slide_event,picked,46680,2000000,1999411,True,,224787,178107,crossed
dreamer_cluster,r2teacher,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,home,picked,46680,2000000,1999411,True,,225358,178678,crossed
dreamer_cluster,r2teacher,6,full_r2d_state_native_rns10h_img_dreamer_s6,0.1,tipped,picked,46680,2000000,1999411,True,,29544,-17136,crossed
r2dreamer_cluster,human,0,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s0,0.1,placed_v2,picked,85752,1000000,992706,True,,134128,48376,crossed
r2dreamer_cluster,human,0,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s0,0.1,farside,picked,85752,1000000,992706,True,,134128,48376,crossed
r2dreamer_cluster,human,0,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s0,0.1,slide_event,picked,85752,1000000,992706,True,,145802,60050,crossed
r2dreamer_cluster,human,0,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s0,0.1,home,picked,85752,1000000,992706,True,,223745,137993,crossed
r2dreamer_cluster,human,0,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s0,0.1,tipped,picked,85752,1000000,992706,True,,22877,-62875,crossed
r2dreamer_cluster,human,1,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s1,0.1,placed_v2,picked,91160,1000000,992600,True,,153330,62170,crossed
r2dreamer_cluster,human,1,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s1,0.1,farside,picked,91160,1000000,992600,True,,153330,62170,crossed
r2dreamer_cluster,human,1,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s1,0.1,slide_event,picked,91160,1000000,992600,True,,164120,72960,crossed
r2dreamer_cluster,human,1,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s1,0.1,home,picked,91160,1000000,992600,True,,172228,81068,crossed
r2dreamer_cluster,human,1,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s1,0.1,tipped,picked,91160,1000000,992600,True,,22637,-68523,crossed
r2dreamer_cluster,human,2,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s2,0.1,placed_v2,picked,117155,1000000,999630,True,,117155,0,crossed
r2dreamer_cluster,human,2,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s2,0.1,farside,picked,117155,1000000,999630,True,,117274,119,crossed
r2dreamer_cluster,human,2,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s2,0.1,slide_event,picked,117155,1000000,999630,True,,241704,124549,crossed
r2dreamer_cluster,human,2,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s2,0.1,home,picked,117155,1000000,999630,True,,243521,126366,crossed
r2dreamer_cluster,human,2,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s2,0.1,tipped,picked,117155,1000000,999630,True,,29454,-87701,crossed
r2dreamer_cluster,human,3,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s3,0.1,placed_v2,picked,104772,2000000,1992796,True,,112302,7530,crossed
r2dreamer_cluster,human,3,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s3,0.1,farside,picked,104772,2000000,1992796,True,,113067,8295,crossed
r2dreamer_cluster,human,3,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s3,0.1,slide_event,picked,104772,2000000,1992796,True,,196125,91353,crossed
r2dreamer_cluster,human,3,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s3,0.1,home,picked,104772,2000000,1992796,True,,196125,91353,crossed
r2dreamer_cluster,human,3,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s3,0.1,tipped,picked,104772,2000000,1992796,True,,25927,-78845,crossed
r2dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s4,0.1,placed_v2,picked,97692,2000000,1999344,True,,103520,5828,crossed
r2dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s4,0.1,farside,picked,97692,2000000,1999344,True,,103520,5828,crossed
r2dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s4,0.1,slide_event,picked,97692,2000000,1999344,True,,167068,69376,crossed
r2dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s4,0.1,home,picked,97692,2000000,1999344,True,,178816,81124,crossed
r2dreamer_cluster,human,4,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s4,0.1,tipped,picked,97692,2000000,1999344,True,,56454,-41238,crossed
r2dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s5,0.1,placed_v2,picked,133079,2000000,1992445,True,,163813,30734,crossed
r2dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s5,0.1,farside,picked,133079,2000000,1992445,True,,163813,30734,crossed
r2dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s5,0.1,slide_event,picked,133079,2000000,1992445,True,,185075,51996,crossed
r2dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s5,0.1,home,picked,133079,2000000,1992445,True,,185075,51996,crossed
r2dreamer_cluster,human,5,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s5,0.1,tipped,picked,133079,2000000,1992445,True,,28790,-104289,crossed
r2dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s6,0.1,placed_v2,picked,108765,2000000,1998152,True,,164049,55284,crossed
r2dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s6,0.1,farside,picked,108765,2000000,1998152,True,,164049,55284,crossed
r2dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s6,0.1,slide_event,picked,108765,2000000,1998152,True,,164136,55371,crossed
r2dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s6,0.1,home,picked,108765,2000000,1998152,True,,174445,65680,crossed
r2dreamer_cluster,human,6,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s6,0.1,tipped,picked,108765,2000000,1998152,True,,28780,-79985,crossed
r2dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s7,0.1,placed_v2,picked,107576,2000000,1992823,True,,116276,8700,crossed
r2dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s7,0.1,farside,picked,107576,2000000,1992823,True,,116276,8700,crossed
r2dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s7,0.1,slide_event,picked,107576,2000000,1992823,True,,130654,23078,crossed
r2dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s7,0.1,home,picked,107576,2000000,1992823,True,,194073,86497,crossed
r2dreamer_cluster,human,7,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s7,0.1,tipped,picked,107576,2000000,1992823,True,,23213,-84363,crossed
r2dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s8,0.1,placed_v2,picked,117376,2000000,1992549,True,,118917,1541,crossed
r2dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s8,0.1,farside,picked,117376,2000000,1992549,True,,121649,4273,crossed
r2dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s8,0.1,slide_event,picked,117376,2000000,1992549,True,,122760,5384,crossed
r2dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s8,0.1,home,picked,117376,2000000,1992549,True,,178261,60885,crossed
r2dreamer_cluster,human,8,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s8,0.1,tipped,picked,117376,2000000,1992549,True,,24390,-92986,crossed
r2dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s9,0.1,placed_v2,picked,119909,2000000,1999912,True,,122645,2736,crossed
r2dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s9,0.1,farside,picked,119909,2000000,1999912,True,,136694,16785,crossed
r2dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s9,0.1,slide_event,picked,119909,2000000,1999912,True,,196343,76434,crossed
r2dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s9,0.1,home,picked,119909,2000000,1999912,True,,211035,91126,crossed
r2dreamer_cluster,human,9,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s9,0.1,tipped,picked,119909,2000000,1999912,True,,26903,-93006,crossed
r2dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s10,0.1,placed_v2,picked,121708,2000000,1999551,True,,123712,2004,crossed
r2dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s10,0.1,farside,picked,121708,2000000,1999551,True,,123712,2004,crossed
r2dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s10,0.1,slide_event,picked,121708,2000000,1999551,True,,188615,66907,crossed
r2dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s10,0.1,home,picked,121708,2000000,1999551,True,,217057,95349,crossed
r2dreamer_cluster,human,10,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s10,0.1,tipped,picked,121708,2000000,1999551,True,,43197,-78511,crossed
r2dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s11,0.1,placed_v2,picked,110482,2000000,1999866,True,,113322,2840,crossed
r2dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s11,0.1,farside,picked,110482,2000000,1999866,True,,113629,3147,crossed
r2dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s11,0.1,slide_event,picked,110482,2000000,1999866,True,,236648,126166,crossed
r2dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s11,0.1,home,picked,110482,2000000,1999866,True,,238981,128499,crossed
r2dreamer_cluster,human,11,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s11,0.1,tipped,picked,110482,2000000,1999866,True,,30004,-80478,crossed
r2dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s12,0.1,placed_v2,picked,175271,2000000,1999783,True,,178149,2878,crossed
r2dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s12,0.1,farside,picked,175271,2000000,1999783,True,,178149,2878,crossed
r2dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s12,0.1,slide_event,picked,175271,2000000,1999783,True,,178599,3328,crossed
r2dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s12,0.1,home,picked,175271,2000000,1999783,True,,180278,5007,crossed
r2dreamer_cluster,human,12,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s12,0.1,tipped,picked,175271,2000000,1999783,True,,51762,-123509,crossed
r2dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s13,0.1,placed_v2,picked,113039,2000000,1999896,True,,120343,7304,crossed
r2dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s13,0.1,farside,picked,113039,2000000,1999896,True,,120343,7304,crossed
r2dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s13,0.1,slide_event,picked,113039,2000000,1999896,True,,156660,43621,crossed
r2dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s13,0.1,home,picked,113039,2000000,1999896,True,,156660,43621,crossed
r2dreamer_cluster,human,13,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s13,0.1,tipped,picked,113039,2000000,1999896,True,,30219,-82820,crossed
r2dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s14,0.1,placed_v2,picked,102978,2000000,1999713,True,,126685,23707,crossed
r2dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s14,0.1,farside,picked,102978,2000000,1999713,True,,129274,26296,crossed
r2dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s14,0.1,slide_event,picked,102978,2000000,1999713,True,,168914,65936,crossed
r2dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s14,0.1,home,picked,102978,2000000,1999713,True,,199178,96200,crossed
r2dreamer_cluster,human,14,full_r2d_state_dHfull_all_rns10h_img_r2dreamer_s14,0.1,tipped,picked,102978,2000000,1999713,True,,35969,-67009,crossed
