ladder,arm,seed,stage,bin_center_step,rate,n_episodes_in_bin
nested_sparse,machine,977,tipped,431250,0.2830,53
nested_sparse,machine,977,tipped,443750,0.4219,64
nested_sparse,machine,977,tipped,456250,0.0909,44
nested_sparse,machine,977,tipped,468750,0.0667,45
nested_sparse,machine,977,tipped,481250,0.3390,59
nested_sparse,machine,977,tipped,493750,0.2308,52
nested_sparse,machine,978,tipped,6250,0.1304,46
nested_sparse,machine,978,tipped,18750,0.1489,47
nested_sparse,machine,978,tipped,31250,0.4545,66
nested_sparse,machine,978,tipped,43750,0.4167,60
nested_sparse,machine,978,tipped,56250,0.2453,53
nested_sparse,machine,978,tipped,68750,0.3448,58
nested_sparse,machine,978,tipped,81250,0.3898,59
nested_sparse,machine,978,tipped,93750,0.4590,61
nested_sparse,machine,978,tipped,106250,0.5238,63
nested_sparse,machine,978,tipped,118750,0.4407,59
nested_sparse,machine,978,tipped,131250,0.4783,69
nested_sparse,machine,978,tipped,143750,0.2353,51
nested_sparse,machine,978,tipped,156250,0.3793,58
nested_sparse,machine,978,tipped,168750,0.3750,56
nested_sparse,machine,978,tipped,181250,0.3077,52
nested_sparse,machine,978,tipped,193750,0.3585,53
nested_sparse,machine,978,tipped,206250,0.4035,57
nested_sparse,machine,978,tipped,218750,0.4355,62
nested_sparse,machine,978,tipped,231250,0.5172,58
nested_sparse,machine,978,tipped,243750,0.2830,53
nested_sparse,machine,978,tipped,256250,0.2500,52
nested_sparse,machine,978,tipped,268750,0.4098,61
nested_sparse,machine,978,tipped,281250,0.3333,51
nested_sparse,machine,978,tipped,293750,0.3898,59
nested_sparse,machine,978,tipped,306250,0.3455,55
nested_sparse,machine,978,tipped,318750,0.3077,52
nested_sparse,machine,978,tipped,331250,0.4035,57
nested_sparse,machine,978,tipped,343750,0.3269,52
nested_sparse,machine,978,tipped,356250,0.3966,58
nested_sparse,machine,978,tipped,368750,0.2400,50
nested_sparse,machine,978,tipped,381250,0.2692,52
nested_sparse,machine,978,tipped,393750,0.4500,60
nested_sparse,machine,978,tipped,406250,0.1458,48
nested_sparse,machine,978,tipped,418750,0.0889,45
nested_sparse,machine,978,tipped,431250,0.1765,51
nested_sparse,machine,978,tipped,443750,0.1731,52
nested_sparse,machine,978,tipped,456250,0.2245,49
nested_sparse,machine,978,tipped,468750,0.3519,54
nested_sparse,machine,978,tipped,481250,0.3818,55
nested_sparse,machine,978,tipped,493750,0.5522,67
nested_sparse10,human,957,picked,6250,0.0000,47
nested_sparse10,human,957,picked,18750,0.0200,50
nested_sparse10,human,957,picked,31250,0.1622,74
nested_sparse10,human,957,picked,43750,0.3509,57
nested_sparse10,human,957,picked,56250,0.4375,64
nested_sparse10,human,957,picked,68750,0.6892,74
nested_sparse10,human,957,picked,81250,0.6250,56
nested_sparse10,human,957,picked,93750,0.6308,65
nested_sparse10,human,957,picked,106250,0.5690,58
nested_sparse10,human,957,picked,118750,0.6102,59
nested_sparse10,human,957,picked,131250,0.4815,54
nested_sparse10,human,957,picked,143750,0.5789,57
nested_sparse10,human,957,picked,156250,0.3469,49
nested_sparse10,human,957,picked,168750,0.5238,63
nested_sparse10,human,957,picked,181250,0.7273,55
nested_sparse10,human,957,picked,193750,0.7037,54
nested_sparse10,human,957,picked,206250,0.8302,53
nested_sparse10,human,957,picked,218750,0.6545,55
nested_sparse10,human,957,picked,231250,0.7407,54
nested_sparse10,human,957,picked,243750,0.5614,57
nested_sparse10,human,957,picked,256250,0.8235,51
nested_sparse10,human,957,picked,268750,0.8421,57
nested_sparse10,human,957,picked,281250,0.8085,47
nested_sparse10,human,957,picked,293750,0.7857,70
nested_sparse10,human,957,picked,306250,0.9412,51
nested_sparse10,human,957,picked,318750,0.5833,60
nested_sparse10,human,957,picked,331250,0.6346,52
nested_sparse10,human,957,picked,343750,0.6667,48
nested_sparse10,human,957,picked,356250,0.8033,61
nested_sparse10,human,957,picked,368750,0.9348,46
nested_sparse10,human,957,picked,381250,0.9348,46
nested_sparse10,human,957,picked,393750,0.6047,86
nested_sparse10,human,957,picked,406250,0.8235,68
nested_sparse10,human,957,picked,418750,0.3962,53
nested_sparse10,human,957,picked,431250,0.6481,54
nested_sparse10,human,957,picked,443750,0.4000,60
nested_sparse10,human,957,picked,456250,0.2979,47
nested_sparse10,human,957,picked,468750,0.5079,63
nested_sparse10,human,957,picked,481250,0.5818,55
nested_sparse10,human,957,picked,493750,0.6567,67
nested_sparse10,human,958,picked,6250,0.0000,46
nested_sparse10,human,958,picked,18750,0.0400,50
nested_sparse10,human,958,picked,31250,0.1212,66
nested_sparse10,human,958,picked,43750,0.3210,81
nested_sparse10,human,958,picked,56250,0.3833,60
nested_sparse10,human,958,picked,68750,0.6522,69
nested_sparse10,human,958,picked,81250,0.5000,52
nested_sparse10,human,958,picked,93750,0.6034,58
nested_sparse10,human,958,picked,106250,0.5738,61
nested_sparse10,human,958,picked,118750,0.7288,59
nested_sparse10,human,958,picked,131250,0.7619,63
nested_sparse10,human,958,picked,143750,0.8772,57
nested_sparse10,human,958,picked,156250,0.4545,55
nested_sparse10,human,958,picked,168750,0.5965,57
nested_sparse10,human,958,picked,181250,0.7551,49
nested_sparse10,human,958,picked,193750,0.6800,50
nested_sparse10,human,958,picked,206250,0.5111,45
nested_sparse10,human,958,picked,218750,0.5818,55
nested_sparse10,human,958,picked,231250,0.8696,46
nested_sparse10,human,958,picked,243750,0.6452,62
nested_sparse10,human,958,picked,256250,0.7818,55
nested_sparse10,human,958,picked,268750,0.6957,46
nested_sparse10,human,958,picked,281250,0.8085,47
nested_sparse10,human,958,picked,293750,0.8909,55
nested_sparse10,human,958,picked,306250,0.8000,70
nested_sparse10,human,958,picked,318750,0.9649,57
nested_sparse10,human,958,picked,331250,0.9149,47
nested_sparse10,human,958,picked,343750,0.6512,43
nested_sparse10,human,958,picked,356250,0.7119,59
nested_sparse10,human,958,picked,368750,0.7500,48
nested_sparse10,human,958,picked,381250,0.9318,44
nested_sparse10,human,958,picked,393750,0.7907,43
nested_sparse10,human,958,picked,406250,0.6250,48
nested_sparse10,human,958,picked,418750,0.7755,49
nested_sparse10,human,958,picked,431250,0.6531,49
nested_sparse10,human,958,picked,443750,0.7759,58
nested_sparse10,human,958,picked,456250,0.4528,53
nested_sparse10,human,958,picked,468750,0.4667,90
nested_sparse10,human,958,picked,481250,0.6000,100
nested_sparse10,human,958,picked,493750,0.6889,90
nested_sparse10,machine,977,picked,6250,0.0000,44
nested_sparse10,machine,977,picked,18750,0.0577,52
nested_sparse10,machine,977,picked,31250,0.0732,82
nested_sparse10,machine,977,picked,43750,0.1053,57
nested_sparse10,machine,977,picked,56250,0.1406,64
nested_sparse10,machine,977,picked,68750,0.2174,69
nested_sparse10,machine,977,picked,81250,0.1692,65
nested_sparse10,machine,977,picked,93750,0.3448,58
nested_sparse10,machine,977,picked,106250,0.1695,59
nested_sparse10,machine,977,picked,118750,0.2941,68
nested_sparse10,machine,977,picked,131250,0.3333,54
nested_sparse10,machine,977,picked,143750,0.4182,55
nested_sparse10,machine,977,picked,156250,0.6267,75
nested_sparse10,machine,977,picked,168750,0.7059,68
nested_sparse10,machine,977,picked,181250,0.6724,58
nested_sparse10,machine,977,picked,193750,0.4603,63
nested_sparse10,machine,977,picked,206250,0.4744,78
nested_sparse10,machine,977,picked,218750,0.4310,58
nested_sparse10,machine,977,picked,231250,0.2800,50
nested_sparse10,machine,977,picked,243750,0.2903,62
nested_sparse10,machine,977,picked,256250,0.5147,68
nested_sparse10,machine,977,picked,268750,0.5079,63
nested_sparse10,machine,977,picked,281250,0.4727,55
nested_sparse10,machine,977,picked,293750,0.2115,52
nested_sparse10,machine,977,picked,306250,0.3226,62
nested_sparse10,machine,977,picked,318750,0.4262,61
nested_sparse10,machine,977,picked,331250,0.6716,67
nested_sparse10,machine,977,picked,343750,0.4590,61
nested_sparse10,machine,977,picked,356250,0.5263,57
nested_sparse10,machine,977,picked,368750,0.6066,61
nested_sparse10,machine,977,picked,381250,0.0741,54
nested_sparse10,machine,977,picked,393750,0.2947,95
nested_sparse10,machine,977,picked,406250,0.4588,85
nested_sparse10,machine,977,picked,418750,0.4507,71
nested_sparse10,machine,977,picked,431250,0.4675,77
nested_sparse10,machine,977,picked,443750,0.5063,79
nested_sparse10,machine,977,picked,456250,0.3030,66
nested_sparse10,machine,977,picked,468750,0.5974,77
nested_sparse10,machine,977,picked,481250,0.3438,64
nested_sparse10,machine,977,picked,493750,0.3378,74
nested_sparse10,machine,978,picked,6250,0.0408,49
nested_sparse10,machine,978,picked,18750,0.1212,66
nested_sparse10,machine,978,picked,31250,0.1039,77
nested_sparse10,machine,978,picked,43750,0.1974,76
nested_sparse10,machine,978,picked,56250,0.1094,64
nested_sparse10,machine,978,picked,68750,0.2308,78
nested_sparse10,machine,978,picked,81250,0.4062,64
nested_sparse10,machine,978,picked,93750,0.2687,67
nested_sparse10,machine,978,picked,106250,0.4026,77
nested_sparse10,machine,978,picked,118750,0.4737,57
nested_sparse10,machine,978,picked,131250,0.5077,65
nested_sparse10,machine,978,picked,143750,0.4717,53
nested_sparse10,machine,978,picked,156250,0.5179,56
nested_sparse10,machine,978,picked,168750,0.7241,58
nested_sparse10,machine,978,picked,181250,0.6167,60
nested_sparse10,machine,978,picked,193750,0.7460,63
nested_sparse10,machine,978,picked,206250,0.6667,51
nested_sparse10,machine,978,picked,218750,0.6500,60
nested_sparse10,machine,978,picked,231250,0.8478,46
nested_sparse10,machine,978,picked,243750,0.6182,55
nested_sparse10,machine,978,picked,256250,0.6731,52
nested_sparse10,machine,978,picked,268750,0.6226,53
nested_sparse10,machine,978,picked,281250,0.6296,54
nested_sparse10,machine,978,picked,293750,0.3273,55
nested_sparse10,machine,978,picked,306250,0.4516,62
nested_sparse10,machine,978,picked,318750,0.5395,76
nested_sparse10,machine,978,picked,331250,0.1509,53
nested_sparse10,machine,978,picked,343750,0.0959,73
nested_sparse10,machine,978,picked,356250,0.0625,64
nested_sparse10,machine,978,picked,368750,0.0000,54
nested_sparse10,machine,978,picked,381250,0.1346,52
nested_sparse10,machine,978,picked,393750,0.3492,63
nested_sparse10,machine,978,picked,406250,0.5333,60
nested_sparse10,machine,978,picked,418750,0.5500,60
nested_sparse10,machine,978,picked,431250,0.1194,67
nested_sparse10,machine,978,picked,443750,0.3462,52
nested_sparse10,machine,978,picked,456250,0.6458,48
nested_sparse10,machine,978,picked,468750,0.5000,70
nested_sparse10,machine,978,picked,481250,0.3770,61
nested_sparse10,machine,978,picked,493750,0.1964,56
nested_sparse10,human,957,placed_v2,6250,0.0000,47
nested_sparse10,human,957,placed_v2,18750,0.0000,50
nested_sparse10,human,957,placed_v2,31250,0.0000,74
nested_sparse10,human,957,placed_v2,43750,0.0351,57
nested_sparse10,human,957,placed_v2,56250,0.0312,64
nested_sparse10,human,957,placed_v2,68750,0.2162,74
nested_sparse10,human,957,placed_v2,81250,0.1964,56
nested_sparse10,human,957,placed_v2,93750,0.2462,65
nested_sparse10,human,957,placed_v2,106250,0.3448,58
nested_sparse10,human,957,placed_v2,118750,0.3051,59
nested_sparse10,human,957,placed_v2,131250,0.1852,54
nested_sparse10,human,957,placed_v2,143750,0.3158,57
nested_sparse10,human,957,placed_v2,156250,0.2245,49
nested_sparse10,human,957,placed_v2,168750,0.2540,63
nested_sparse10,human,957,placed_v2,181250,0.3273,55
nested_sparse10,human,957,placed_v2,193750,0.5370,54
nested_sparse10,human,957,placed_v2,206250,0.6792,53
nested_sparse10,human,957,placed_v2,218750,0.3091,55
nested_sparse10,human,957,placed_v2,231250,0.5000,54
nested_sparse10,human,957,placed_v2,243750,0.2105,57
nested_sparse10,human,957,placed_v2,256250,0.5882,51
nested_sparse10,human,957,placed_v2,268750,0.7193,57
nested_sparse10,human,957,placed_v2,281250,0.7234,47
nested_sparse10,human,957,placed_v2,293750,0.3286,70
nested_sparse10,human,957,placed_v2,306250,0.7647,51
nested_sparse10,human,957,placed_v2,318750,0.3000,60
nested_sparse10,human,957,placed_v2,331250,0.3654,52
nested_sparse10,human,957,placed_v2,343750,0.3333,48
nested_sparse10,human,957,placed_v2,356250,0.5738,61
nested_sparse10,human,957,placed_v2,368750,0.8261,46
nested_sparse10,human,957,placed_v2,381250,0.8043,46
nested_sparse10,human,957,placed_v2,393750,0.1744,86
nested_sparse10,human,957,placed_v2,406250,0.2500,68
nested_sparse10,human,957,placed_v2,418750,0.0755,53
nested_sparse10,human,957,placed_v2,431250,0.1296,54
nested_sparse10,human,957,placed_v2,443750,0.1333,60
nested_sparse10,human,957,placed_v2,456250,0.0851,47
nested_sparse10,human,957,placed_v2,468750,0.0317,63
nested_sparse10,human,957,placed_v2,481250,0.3091,55
nested_sparse10,human,957,placed_v2,493750,0.4179,67
nested_sparse10,human,958,placed_v2,6250,0.0000,46
nested_sparse10,human,958,placed_v2,18750,0.0200,50
nested_sparse10,human,958,placed_v2,31250,0.0000,66
nested_sparse10,human,958,placed_v2,43750,0.0247,81
nested_sparse10,human,958,placed_v2,56250,0.1000,60
nested_sparse10,human,958,placed_v2,68750,0.3188,69
nested_sparse10,human,958,placed_v2,81250,0.3462,52
nested_sparse10,human,958,placed_v2,93750,0.2069,58
nested_sparse10,human,958,placed_v2,106250,0.3607,61
nested_sparse10,human,958,placed_v2,118750,0.3729,59
nested_sparse10,human,958,placed_v2,131250,0.4921,63
nested_sparse10,human,958,placed_v2,143750,0.4035,57
nested_sparse10,human,958,placed_v2,156250,0.2000,55
nested_sparse10,human,958,placed_v2,168750,0.5088,57
nested_sparse10,human,958,placed_v2,181250,0.6327,49
nested_sparse10,human,958,placed_v2,193750,0.4400,50
nested_sparse10,human,958,placed_v2,206250,0.3778,45
nested_sparse10,human,958,placed_v2,218750,0.3273,55
nested_sparse10,human,958,placed_v2,231250,0.8478,46
nested_sparse10,human,958,placed_v2,243750,0.2097,62
nested_sparse10,human,958,placed_v2,256250,0.5273,55
nested_sparse10,human,958,placed_v2,268750,0.6739,46
nested_sparse10,human,958,placed_v2,281250,0.7660,47
nested_sparse10,human,958,placed_v2,293750,0.5273,55
nested_sparse10,human,958,placed_v2,306250,0.1714,70
nested_sparse10,human,958,placed_v2,318750,0.4561,57
nested_sparse10,human,958,placed_v2,331250,0.8085,47
nested_sparse10,human,958,placed_v2,343750,0.6512,43
nested_sparse10,human,958,placed_v2,356250,0.4576,59
nested_sparse10,human,958,placed_v2,368750,0.6250,48
nested_sparse10,human,958,placed_v2,381250,0.9318,44
nested_sparse10,human,958,placed_v2,393750,0.7209,43
nested_sparse10,human,958,placed_v2,406250,0.4583,48
nested_sparse10,human,958,placed_v2,418750,0.7143,49
nested_sparse10,human,958,placed_v2,431250,0.2245,49
nested_sparse10,human,958,placed_v2,443750,0.2759,58
nested_sparse10,human,958,placed_v2,456250,0.0566,53
nested_sparse10,human,958,placed_v2,468750,0.0222,90
nested_sparse10,human,958,placed_v2,481250,0.2400,100
nested_sparse10,human,958,placed_v2,493750,0.2222,90
nested_sparse10,machine,977,placed_v2,6250,0.0000,44
nested_sparse10,machine,977,placed_v2,18750,0.0000,52
nested_sparse10,machine,977,placed_v2,31250,0.0000,82
nested_sparse10,machine,977,placed_v2,43750,0.0000,57
nested_sparse10,machine,977,placed_v2,56250,0.0000,64
nested_sparse10,machine,977,placed_v2,68750,0.0000,69
nested_sparse10,machine,977,placed_v2,81250,0.0154,65
nested_sparse10,machine,977,placed_v2,93750,0.0517,58
nested_sparse10,machine,977,placed_v2,106250,0.0169,59
nested_sparse10,machine,977,placed_v2,118750,0.0294,68
nested_sparse10,machine,977,placed_v2,131250,0.0741,54
nested_sparse10,machine,977,placed_v2,143750,0.1091,55
nested_sparse10,machine,977,placed_v2,156250,0.0533,75
nested_sparse10,machine,977,placed_v2,168750,0.3382,68
nested_sparse10,machine,977,placed_v2,181250,0.1552,58
nested_sparse10,machine,977,placed_v2,193750,0.0635,63
nested_sparse10,machine,977,placed_v2,206250,0.0769,78
nested_sparse10,machine,977,placed_v2,218750,0.2069,58
nested_sparse10,machine,977,placed_v2,231250,0.0600,50
nested_sparse10,machine,977,placed_v2,243750,0.0968,62
nested_sparse10,machine,977,placed_v2,256250,0.1176,68
nested_sparse10,machine,977,placed_v2,268750,0.1111,63
nested_sparse10,machine,977,placed_v2,281250,0.1273,55
nested_sparse10,machine,977,placed_v2,293750,0.0385,52
nested_sparse10,machine,977,placed_v2,306250,0.0484,62
nested_sparse10,machine,977,placed_v2,318750,0.0820,61
nested_sparse10,machine,977,placed_v2,331250,0.1343,67
nested_sparse10,machine,977,placed_v2,343750,0.1148,61
nested_sparse10,machine,977,placed_v2,356250,0.0702,57
nested_sparse10,machine,977,placed_v2,368750,0.0984,61
nested_sparse10,machine,977,placed_v2,381250,0.0000,54
nested_sparse10,machine,977,placed_v2,393750,0.0737,95
nested_sparse10,machine,977,placed_v2,406250,0.0471,85
nested_sparse10,machine,977,placed_v2,418750,0.0563,71
nested_sparse10,machine,977,placed_v2,431250,0.1039,77
nested_sparse10,machine,977,placed_v2,443750,0.0759,79
nested_sparse10,machine,977,placed_v2,456250,0.0152,66
nested_sparse10,machine,977,placed_v2,468750,0.1429,77
nested_sparse10,machine,977,placed_v2,481250,0.0625,64
nested_sparse10,machine,977,placed_v2,493750,0.0270,74
nested_sparse10,machine,978,placed_v2,6250,0.0000,49
nested_sparse10,machine,978,placed_v2,18750,0.0000,66
nested_sparse10,machine,978,placed_v2,31250,0.0000,77
nested_sparse10,machine,978,placed_v2,43750,0.0263,76
nested_sparse10,machine,978,placed_v2,56250,0.0000,64
nested_sparse10,machine,978,placed_v2,68750,0.0000,78
nested_sparse10,machine,978,placed_v2,81250,0.0469,64
nested_sparse10,machine,978,placed_v2,93750,0.0448,67
nested_sparse10,machine,978,placed_v2,106250,0.1299,77
nested_sparse10,machine,978,placed_v2,118750,0.1579,57
nested_sparse10,machine,978,placed_v2,131250,0.2615,65
nested_sparse10,machine,978,placed_v2,143750,0.3019,53
nested_sparse10,machine,978,placed_v2,156250,0.3036,56
nested_sparse10,machine,978,placed_v2,168750,0.3966,58
nested_sparse10,machine,978,placed_v2,181250,0.2500,60
nested_sparse10,machine,978,placed_v2,193750,0.1270,63
nested_sparse10,machine,978,placed_v2,206250,0.2549,51
nested_sparse10,machine,978,placed_v2,218750,0.3000,60
nested_sparse10,machine,978,placed_v2,231250,0.5870,46
nested_sparse10,machine,978,placed_v2,243750,0.4364,55
nested_sparse10,machine,978,placed_v2,256250,0.3077,52
nested_sparse10,machine,978,placed_v2,268750,0.1887,53
nested_sparse10,machine,978,placed_v2,281250,0.2778,54
nested_sparse10,machine,978,placed_v2,293750,0.0364,55
nested_sparse10,machine,978,placed_v2,306250,0.1129,62
nested_sparse10,machine,978,placed_v2,318750,0.1447,76
nested_sparse10,machine,978,placed_v2,331250,0.0566,53
nested_sparse10,machine,978,placed_v2,343750,0.0137,73
nested_sparse10,machine,978,placed_v2,356250,0.0156,64
nested_sparse10,machine,978,placed_v2,368750,0.0000,54
nested_sparse10,machine,978,placed_v2,381250,0.0192,52
nested_sparse10,machine,978,placed_v2,393750,0.0794,63
nested_sparse10,machine,978,placed_v2,406250,0.1333,60
nested_sparse10,machine,978,placed_v2,418750,0.1833,60
nested_sparse10,machine,978,placed_v2,431250,0.0149,67
nested_sparse10,machine,978,placed_v2,443750,0.1346,52
nested_sparse10,machine,978,placed_v2,456250,0.3750,48
nested_sparse10,machine,978,placed_v2,468750,0.0714,70
nested_sparse10,machine,978,placed_v2,481250,0.1311,61
nested_sparse10,machine,978,placed_v2,493750,0.0714,56
nested_sparse10,human,957,nested_v2,6250,0.0000,47
nested_sparse10,human,957,nested_v2,18750,0.0000,50
nested_sparse10,human,957,nested_v2,31250,0.0000,74
nested_sparse10,human,957,nested_v2,43750,0.0000,57
nested_sparse10,human,957,nested_v2,56250,0.0000,64
nested_sparse10,human,957,nested_v2,68750,0.0676,74
nested_sparse10,human,957,nested_v2,81250,0.0357,56
nested_sparse10,human,957,nested_v2,93750,0.0462,65
nested_sparse10,human,957,nested_v2,106250,0.1034,58
nested_sparse10,human,957,nested_v2,118750,0.0847,59
nested_sparse10,human,957,nested_v2,131250,0.0370,54
nested_sparse10,human,957,nested_v2,143750,0.1228,57
nested_sparse10,human,957,nested_v2,156250,0.0000,49
nested_sparse10,human,957,nested_v2,168750,0.0000,63
nested_sparse10,human,957,nested_v2,181250,0.0182,55
nested_sparse10,human,957,nested_v2,193750,0.1296,54
nested_sparse10,human,957,nested_v2,206250,0.0755,53
nested_sparse10,human,957,nested_v2,218750,0.1091,55
nested_sparse10,human,957,nested_v2,231250,0.2593,54
nested_sparse10,human,957,nested_v2,243750,0.0877,57
nested_sparse10,human,957,nested_v2,256250,0.1176,51
nested_sparse10,human,957,nested_v2,268750,0.0526,57
nested_sparse10,human,957,nested_v2,281250,0.2128,47
nested_sparse10,human,957,nested_v2,293750,0.0429,70
nested_sparse10,human,957,nested_v2,306250,0.0980,51
nested_sparse10,human,957,nested_v2,318750,0.0000,60
nested_sparse10,human,957,nested_v2,331250,0.0192,52
nested_sparse10,human,957,nested_v2,343750,0.0625,48
nested_sparse10,human,957,nested_v2,356250,0.1311,61
nested_sparse10,human,957,nested_v2,368750,0.1957,46
nested_sparse10,human,957,nested_v2,381250,0.3913,46
nested_sparse10,human,957,nested_v2,393750,0.0698,86
nested_sparse10,human,957,nested_v2,406250,0.0294,68
nested_sparse10,human,957,nested_v2,418750,0.0000,53
nested_sparse10,human,957,nested_v2,431250,0.0000,54
nested_sparse10,human,957,nested_v2,443750,0.0000,60
nested_sparse10,human,957,nested_v2,456250,0.0426,47
nested_sparse10,human,957,nested_v2,468750,0.0000,63
nested_sparse10,human,957,nested_v2,481250,0.0000,55
nested_sparse10,human,957,nested_v2,493750,0.0299,67
nested_sparse10,human,958,nested_v2,6250,0.0000,46
nested_sparse10,human,958,nested_v2,18750,0.0000,50
nested_sparse10,human,958,nested_v2,31250,0.0000,66
nested_sparse10,human,958,nested_v2,43750,0.0000,81
nested_sparse10,human,958,nested_v2,56250,0.0333,60
nested_sparse10,human,958,nested_v2,68750,0.0435,69
nested_sparse10,human,958,nested_v2,81250,0.0962,52
nested_sparse10,human,958,nested_v2,93750,0.0517,58
nested_sparse10,human,958,nested_v2,106250,0.0820,61
nested_sparse10,human,958,nested_v2,118750,0.1186,59
nested_sparse10,human,958,nested_v2,131250,0.1746,63
nested_sparse10,human,958,nested_v2,143750,0.0702,57
nested_sparse10,human,958,nested_v2,156250,0.0364,55
nested_sparse10,human,958,nested_v2,168750,0.0526,57
nested_sparse10,human,958,nested_v2,181250,0.1020,49
nested_sparse10,human,958,nested_v2,193750,0.0200,50
nested_sparse10,human,958,nested_v2,206250,0.0000,45
nested_sparse10,human,958,nested_v2,218750,0.0000,55
nested_sparse10,human,958,nested_v2,231250,0.0435,46
nested_sparse10,human,958,nested_v2,243750,0.0000,62
nested_sparse10,human,958,nested_v2,256250,0.1636,55
nested_sparse10,human,958,nested_v2,268750,0.0652,46
nested_sparse10,human,958,nested_v2,281250,0.0000,47
nested_sparse10,human,958,nested_v2,293750,0.0364,55
nested_sparse10,human,958,nested_v2,306250,0.0286,70
nested_sparse10,human,958,nested_v2,318750,0.0351,57
nested_sparse10,human,958,nested_v2,331250,0.0638,47
nested_sparse10,human,958,nested_v2,343750,0.0233,43
nested_sparse10,human,958,nested_v2,356250,0.0169,59
nested_sparse10,human,958,nested_v2,368750,0.0833,48
nested_sparse10,human,958,nested_v2,381250,0.0455,44
nested_sparse10,human,958,nested_v2,393750,0.0465,43
nested_sparse10,human,958,nested_v2,406250,0.0000,48
nested_sparse10,human,958,nested_v2,418750,0.0000,49
nested_sparse10,human,958,nested_v2,431250,0.0000,49
nested_sparse10,human,958,nested_v2,443750,0.0172,58
nested_sparse10,human,958,nested_v2,456250,0.0189,53
nested_sparse10,human,958,nested_v2,468750,0.0000,90
nested_sparse10,human,958,nested_v2,481250,0.0400,100
nested_sparse10,human,958,nested_v2,493750,0.0222,90
nested_sparse10,machine,977,nested_v2,6250,0.0000,44
nested_sparse10,machine,977,nested_v2,18750,0.0000,52
nested_sparse10,machine,977,nested_v2,31250,0.0000,82
nested_sparse10,machine,977,nested_v2,43750,0.0000,57
nested_sparse10,machine,977,nested_v2,56250,0.0000,64
nested_sparse10,machine,977,nested_v2,68750,0.0000,69
nested_sparse10,machine,977,nested_v2,81250,0.0000,65
nested_sparse10,machine,977,nested_v2,93750,0.0000,58
nested_sparse10,machine,977,nested_v2,106250,0.0000,59
nested_sparse10,machine,977,nested_v2,118750,0.0000,68
nested_sparse10,machine,977,nested_v2,131250,0.0000,54
nested_sparse10,machine,977,nested_v2,143750,0.0000,55
nested_sparse10,machine,977,nested_v2,156250,0.0000,75
nested_sparse10,machine,977,nested_v2,168750,0.0735,68
nested_sparse10,machine,977,nested_v2,181250,0.0000,58
nested_sparse10,machine,977,nested_v2,193750,0.0000,63
nested_sparse10,machine,977,nested_v2,206250,0.0000,78
nested_sparse10,machine,977,nested_v2,218750,0.0345,58
nested_sparse10,machine,977,nested_v2,231250,0.0200,50
nested_sparse10,machine,977,nested_v2,243750,0.0484,62
nested_sparse10,machine,977,nested_v2,256250,0.0147,68
nested_sparse10,machine,977,nested_v2,268750,0.0000,63
nested_sparse10,machine,977,nested_v2,281250,0.0182,55
nested_sparse10,machine,977,nested_v2,293750,0.0000,52
nested_sparse10,machine,977,nested_v2,306250,0.0161,62
nested_sparse10,machine,977,nested_v2,318750,0.0164,61
nested_sparse10,machine,977,nested_v2,331250,0.0000,67
nested_sparse10,machine,977,nested_v2,343750,0.0656,61
nested_sparse10,machine,977,nested_v2,356250,0.0526,57
nested_sparse10,machine,977,nested_v2,368750,0.0492,61
nested_sparse10,machine,977,nested_v2,381250,0.0000,54
nested_sparse10,machine,977,nested_v2,393750,0.0105,95
nested_sparse10,machine,977,nested_v2,406250,0.0118,85
nested_sparse10,machine,977,nested_v2,418750,0.0423,71
nested_sparse10,machine,977,nested_v2,431250,0.0390,77
nested_sparse10,machine,977,nested_v2,443750,0.0253,79
nested_sparse10,machine,977,nested_v2,456250,0.0152,66
nested_sparse10,machine,977,nested_v2,468750,0.0000,77
nested_sparse10,machine,977,nested_v2,481250,0.0000,64
nested_sparse10,machine,977,nested_v2,493750,0.0135,74
nested_sparse10,machine,978,nested_v2,6250,0.0000,49
nested_sparse10,machine,978,nested_v2,18750,0.0000,66
nested_sparse10,machine,978,nested_v2,31250,0.0000,77
nested_sparse10,machine,978,nested_v2,43750,0.0000,76
nested_sparse10,machine,978,nested_v2,56250,0.0000,64
nested_sparse10,machine,978,nested_v2,68750,0.0000,78
nested_sparse10,machine,978,nested_v2,81250,0.0000,64
nested_sparse10,machine,978,nested_v2,93750,0.0000,67
nested_sparse10,machine,978,nested_v2,106250,0.0260,77
nested_sparse10,machine,978,nested_v2,118750,0.0175,57
nested_sparse10,machine,978,nested_v2,131250,0.0154,65
nested_sparse10,machine,978,nested_v2,143750,0.0000,53
nested_sparse10,machine,978,nested_v2,156250,0.0893,56
nested_sparse10,machine,978,nested_v2,168750,0.0690,58
nested_sparse10,machine,978,nested_v2,181250,0.0500,60
nested_sparse10,machine,978,nested_v2,193750,0.0159,63
nested_sparse10,machine,978,nested_v2,206250,0.0392,51
nested_sparse10,machine,978,nested_v2,218750,0.0333,60
nested_sparse10,machine,978,nested_v2,231250,0.0217,46
nested_sparse10,machine,978,nested_v2,243750,0.0182,55
nested_sparse10,machine,978,nested_v2,256250,0.0385,52
nested_sparse10,machine,978,nested_v2,268750,0.0377,53
nested_sparse10,machine,978,nested_v2,281250,0.0185,54
nested_sparse10,machine,978,nested_v2,293750,0.0000,55
nested_sparse10,machine,978,nested_v2,306250,0.0161,62
