source,learner,phase,run,arm,seed,cell,action_mode,statistic,k,n,n_expected,bank_version,bank_sha,evaluator,path,extra
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,nested_honest,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,nested_honest,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,nested_proxy,6,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,nested_proxy,4,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,picked,15,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,picked,14,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,placed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,placed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,placed_v2,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,placed_v2,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,restore_failed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,restore_failed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,mode,slide_success,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,hold15_cp,sample,slide_success,1,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_hold15_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,mode,contact,16,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,sample,contact,16,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,mode,nested,5,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,sample,nested,9,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,mode,picked,18,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,sample,picked,17,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,mode,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,sample,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,mode,placed_v2,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,sample,placed_v2,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,mode,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30,sample,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,contact,16,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,contact,16,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,contact_push,11,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,contact_push,11,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,nested,5,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,nested,9,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,nested_honest,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,nested_honest,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,nested_proxy,5,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,nested_proxy,9,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,picked,18,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,picked,17,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,placed_v2,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,placed_v2,3,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,mode,slide_success,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_cp,sample,slide_success,1,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_cp/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,contact,16,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,contact,16,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,contact_push,11,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,contact_push,11,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,nested,5,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,nested,9,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,nested_honest,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,nested_honest,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,nested_proxy,5,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,nested_proxy,9,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,picked,18,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,picked,17,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,placed_v2,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,placed_v2,3,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,mode,slide_success,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_mode_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dHfull_all_bnormclampS8ent5_s7,dHfull,7,rnd30_v2,sample,slide_success,1,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dHfull_all_bnormclampS8ent5_s7/fresh_eval_rnd30_sample_v2/metrics.json,setting=all_bnormclampS8ent5
cluster:wm,r2dreamer,pick,s2_r2d_pick_state_dDP_bnormclamp1ent5_s0,dDP,0,alldemo,mode,picked,72,74,74,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/s2_r2d_pick_state_dDP_bnormclamp1ent5_s0/fresh_eval_alldemo_mode/metrics.json,setting=bnormclamp1ent5
cluster:wm,r2dreamer,pick,s2_r2d_pick_state_dDP_bnormclamp1ent5_s0,dDP,0,alldemo,sample,picked,71,74,74,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/s2_r2d_pick_state_dDP_bnormclamp1ent5_s0/fresh_eval_alldemo_sample/metrics.json,setting=bnormclamp1ent5
cluster:wm,r2dreamer,pick,s2_r2d_pick_state_dDP_clamp1ent5_s0,dDP,0,alldemo,mode,picked,0,74,74,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/s2_r2d_pick_state_dDP_clamp1ent5_s0/fresh_eval_alldemo_mode/metrics.json,setting=clamp1ent5
cluster:wm,r2dreamer,pick,s2_r2d_pick_state_dDP_clamp1ent5_s0,dDP,0,alldemo,sample,picked,0,74,74,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/s2_r2d_pick_state_dDP_clamp1ent5_s0/fresh_eval_alldemo_sample/metrics.json,setting=clamp1ent5
cluster:wm,r2dreamer,pick,s2_r2d_pick_state_dDP_r1_bnormclamp1ent5_s0,dDP,0,hold15,mode,contact,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/s2_r2d_pick_state_dDP_r1_bnormclamp1ent5_s0/fresh_eval_hold15_mode/metrics.json,setting=r1_bnormclamp1ent5
cluster:wm,r2dreamer,pick,s2_r2d_pick_state_dDP_r1_bnormclamp1ent5_s0,dDP,0,hold15,sample,contact,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/s2_r2d_pick_state_dDP_r1_bnormclamp1ent5_s0/fresh_eval_hold15_sample/metrics.json,setting=r1_bnormclamp1ent5
